lsl_timestamp,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,marker
794633.2629470826,-21473.298828125,-12435.7509765625,-29706.40625,-6208.509765625,-31592.9609375,-28258.326171875,-22271.14453125,-12608.0380859375,
794633.262343666,-21479.064453125,-12436.6669921875,-29706.33984375,-6264.18798828125,-31592.111328125,-28256.359375,-22271.724609375,-12607.61328125,
794633.266343666,-21475.935546875,-12433.359375,-29703.501953125,-6276.03466796875,-31590.546875,-28249.85546875,-22267.5,-12601.1083984375,
794633.270343666,-21474.3046875,-12434.2978515625,-29706.853515625,-6222.3681640625,-31595.978515625,-28254.70703125,-22271.658203125,-12603.8583984375,
794633.2743436659,-21490.44140625,-12446.5908203125,-29718.96875,-6216.89208984375,-31606.439453125,-28269.345703125,-22284.578125,-12623.3935546875,
794633.2783436659,-21489.861328125,-12442.6796875,-29714.990234375,-6272.61474609375,-31597.744140625,-28262.595703125,-22281.537109375,-12625.9189453125,
794633.2823436658,-21481.92578125,-12433.42578125,-29707.79296875,-6292.99951171875,-31586.009765625,-28254.103515625,-22272.931640625,-12619.5712890625,
794633.2863436658,-21486.822265625,-12438.947265625,-29712.509765625,-6246.10546875,-31587.9765625,-28260.80859375,-22278.720703125,-12622.2978515625,
794633.2903436658,-21492.8125,-12445.80859375,-29716.912109375,-6216.9814453125,-31593.1171875,-28269.123046875,-22286.58984375,-12624.8466796875,
794633.2943436657,-21492.767578125,-12446.4794921875,-29713.3359375,-6266.64697265625,-31594.771484375,-28274.978515625,-22291.88671875,-12629.0927734375,
794633.2983436657,-21482.3515625,-12438.25390625,-29702.830078125,-6304.2646484375,-31584.84765625,-28269.927734375,-22286.119140625,-12624.6455078125,
794633.312559166,-21487.3125,-12443.775390625,-29707.97265625,-6256.2978515625,-31594.81640625,-28279.248046875,-22290.814453125,-12623.2373046875,
794633.316559166,-21501.841796875,-12458.5498046875,-29722.8359375,-6220.53515625,-31612.810546875,-28294.15625,-22304.962890625,-12635.7763671875,
794633.3205591659,-21491.068359375,-12452.4921875,-29715.66015625,-6261.99755859375,-31612.787109375,-28289.57421875,-22301.833984375,-12632.9375,
794633.3245591659,-21488.2734375,-12447.955078125,-29711.056640625,-6310.38916015625,-31613.099609375,-28282.310546875,-22297.474609375,-12627.08203125,
794633.3285591658,-21485.904296875,-12440.1982421875,-29704.57421875,-6276.39208984375,-31609.92578125,-28274.375,-22289.47265625,-12623.9072265625,
794633.3325591658,-21479.265625,-12433.42578125,-29699.568359375,-6218.970703125,-31603.466796875,-28264.2734375,-22279.927734375,-12618.0517578125,
794633.3365591657,-21467.7109375,-12425.46875,-29691.275390625,-6235.3095703125,-31592.06640625,-28252.73828125,-22269.53515625,-12612.75390625,
794633.3405591657,-21458.30078125,-12422.0712890625,-29687.1171875,-6283.76806640625,-31583.619140625,-28247.017578125,-22264.21484375,-12601.935546875,
794633.3445591656,-21467.21875,-12433.2470703125,-29700.193359375,-6267.18310546875,-31589.541015625,-28252.537109375,-22270.09375,-12600.8857421875,
794633.3485591656,-21472.025390625,-12439.013671875,-29707.30078125,-6212.1533203125,-31590.501953125,-28256.091796875,-22273.892578125,-12605.802734375,
794633.3459552911,-21472.986328125,-12439.505859375,-29707.5703125,-6219.1494140625,-31587.75390625,-28257.388671875,-22276.173828125,-12611.6591796875,
794633.349955291,-21468.73828125,-12438.1865234375,-29704.8203125,-6276.9287109375,-31582.298828125,-28255.755859375,-22276.62109375,-12613.4248046875,
794633.353955291,-21477.880859375,-12449.2734375,-29719.9296875,-6278.5380859375,-31592.537109375,-28268.138671875,-22288.19921875,-12630.7470703125,
794633.3579552909,-21466.59375,-12435.8173828125,-29707.45703125,-6216.60107421875,-31583.841796875,-28258.595703125,-22275.099609375,-12618.341796875,
794633.3619552909,-21464.0234375,-12431.9736328125,-29703.92578125,-6209.7392578125,-31582.880859375,-28258.37109375,-22272.88671875,-12612.0166015625,
794633.3659552909,-21471.689453125,-12435.7060546875,-29705.9609375,-6267.45166015625,-31583.439453125,-28261.478515625,-22278.810546875,-12623.6171875,
794633.3699552908,-21472.046875,-12429.939453125,-29700.931640625,-6280.66162109375,-31579.037109375,-28257.052734375,-22274.697265625,-12622.0078125,
794633.3739552908,-21485.033203125,-12442.724609375,-29716.509765625,-6229.58740234375,-31597.4765625,-28271.873046875,-22284.15234375,-12625.2041015625,
794633.3779552907,-21486.708984375,-12442.9033203125,-29717.91796875,-6217.62939453125,-31600.6953125,-28273.16796875,-22282.521484375,-12623.974609375,
794633.3819552907,-21478.216796875,-12434.6328125,-29709.380859375,-6273.24072265625,-31593.876953125,-28263.826171875,-22273.71484375,-12613.2685546875,
794633.3958365,-21473.275390625,-12429.783203125,-29704.306640625,-6298.22998046875,-31593.38671875,-28258.998046875,-22269.064453125,-12615.1904296875,
794633.3998365,-21479.6015625,-12435.52734375,-29713.3359375,-6250.6875,-31602.505859375,-28266.396484375,-22276.017578125,-12621.5380859375,
794633.4038364999,-21482.685546875,-12435.169921875,-29712.978515625,-6220.37890625,-31601.3203125,-28267.89453125,-22278.408203125,-12627.9755859375,
794633.4078364999,-21474.013671875,-12428.9111328125,-29705.15625,-6255.4931640625,-31590.14453125,-28262.08203125,-22274.2734375,-12619.2587890625,
794633.4118364998,-21473.923828125,-12430.408203125,-29703.724609375,-6300.42041015625,-31588.24609375,-28265.3671875,-22278.296875,-12622.521484375,
794633.4158364998,-21475.689453125,-12429.6708984375,-29703.724609375,-6256.119140625,-31587.865234375,-28267.333984375,-22276.732421875,-12623.5048828125,
794633.4198364997,-21480.33984375,-12431.34765625,-29708.173828125,-6207.75,-31587.955078125,-28270.330078125,-22277.224609375,-12628.310546875,
